rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
972,11497958,K01422.01,Kepler-296 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.841636615,9.841e-06,-9.841e-06,135.92315,0.00132,-0.00132,0.026,0.405,-0.026,1.8734,0.0467,-0.0467,1336.3,37.0,-37.0,1.38,0.17,-0.21,446.0,,,9.38,3.49,-3.2,41.1,1.0,q1_q17_dr25_tce,3526.0,71.0,-78.0,4.866,0.066,-0.044,0.383,0.048,-0.058,286.54001,49.437328,15.921
973,11497958,K01422.02,Kepler-296 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,19.85029495,5.525e-05,-5.525e-05,133.64933,0.00216,-0.00216,0.217,0.245,-0.217,2.8407,0.0741,-0.0741,1607.5,50.7,-50.7,1.52,0.19,-0.23,297.0,,,1.83,0.68,-0.62,34.4,2.0,q1_q17_dr25_tce,3526.0,71.0,-78.0,4.866,0.066,-0.044,0.383,0.048,-0.058,286.54001,49.437328,15.921
974,6462874,K01231.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,22.34293693,8.374e-05,-8.374e-05,155.08552,0.00334,-0.00334,0.001,0.364,-0.001,7.0813,0.0989,-0.0989,2691.1,66.5,-66.5,2.92,0.22,-0.3,399.0,,,6.01,1.73,-1.78,35.3,1.0,q1_q17_dr25_tce,4260.0,115.0,-140.0,4.663,0.06,-0.024,0.58,0.044,-0.06,297.33563,41.89048,15.719
975,6665223,K01232.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,119.40817159,6.606e-05,-6.606e-05,232.649303,0.000466,-0.000466,0.915,0.013,-0.011,9.3537,0.0357,-0.0357,18563.0,55.0,-55.0,16.26,1.31,-1.3,328.0,,,2.72,0.72,-0.59,508.4,1.0,q1_q17_dr25_tce,5316.0,106.0,-106.0,4.477,0.077,-0.056,0.872,0.07,-0.07,281.74261,42.123081,14.427
976,6545358,K01233.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,1.171536413,9.84e-07,-9.84e-07,178.597581,0.000708,-0.000708,0.973,0.48,-0.022,1.5878,0.0441,-0.0441,1132.7,21.2,-21.2,7.12,1.98,-1.06,2387.0,,,7673.2,6470.36,-3292.52,67.0,1.0,q1_q17_dr25_tce,7021.0,219.0,-406.0,4.275,0.078,-0.182,1.485,0.411,-0.221,297.88437,41.931252,15.634
977,6390824,K01234.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,0.973547911,1.6e-06,-1.6e-06,133.49742,0.00148,-0.00148,1.097,1.757,-0.054,2.2858,0.0809,-0.0809,435.7,13.9,-13.9,11.52,3.28,-1.03,1814.0,,,2556.6,2160.3,-718.87,38.7,1.0,q1_q17_dr25_tce,6084.0,171.0,-214.0,4.542,0.048,-0.192,0.863,0.246,-0.077,298.79498,41.759769,15.46
978,6546528,K01235.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,3.053563251,6.107e-06,-6.107e-06,133.88354,0.00177,-0.00177,1.208,5.729,-0.113,3.2551,0.0839,-0.0839,508.4,12.2,-12.2,21.79,5.1,-1.82,1171.0,,,444.16,308.0,-109.57,50.4,1.0,q1_q17_dr25_tce,5764.0,155.0,-155.0,4.548,0.04,-0.16,0.863,0.202,-0.072,298.13525,41.95105,14.598
979,10676923,K01297.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.031096352,2.796e-06,-2.796e-06,133.93938,0.00214,-0.00214,0.979,0.175,-0.054,2.781,0.171,-0.171,265.4,10.2,-10.2,2.36,0.8,-0.27,2020.0,,,3954.46,3947.6,-1250.43,37.8,1.0,q1_q17_dr25_tce,6371.0,176.0,-220.0,4.426,0.056,-0.224,1.072,0.363,-0.121,296.14877,47.934872,15.131
980,10604335,K01298.01,Kepler-283 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,11.00817635,1.701e-05,-1.701e-05,143.22611,0.00129,-0.00129,0.025,0.408,-0.025,2.013,0.0436,-0.0436,1462.5,40.0,-40.0,2.15,0.1,-0.11,488.0,,,13.39,2.48,-2.37,42.1,1.0,q1_q17_dr25_tce,4141.0,83.0,-91.0,4.684,0.022,-0.025,0.582,0.027,-0.03,293.61371,47.839001,15.847
981,10864656,K01299.01,Kepler-432 b,CONFIRMED,CANDIDATE,0.981,0,0,0,0,52.5008645,0.0001465,-0.0001465,171.52114,0.00222,-0.00222,0.11,0.254,-0.11,14.9066,0.0781,-0.0781,946.7,9.2,-9.2,12.41,0.61,-1.53,812.0,,,102.94,15.4,-28.44,116.2,1.0,q1_q17_dr25_tce,4976.0,54.0,-74.0,3.331,0.008,-0.009,4.157,0.205,-0.513,293.2822,48.2859,12.183
982,10975146,K01300.01,Kepler-808 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,0.63133171,3.41e-07,-3.41e-07,133.94488,0.000399,-0.000399,0.726,0.002,-0.519,1.1487,0.0186,-0.0186,434.5,6.0,-6.0,1.2,0.09,-0.1,1322.0,,,726.72,212.51,-196.53,95.8,1.0,q1_q17_dr25_tce,4441.0,133.0,-146.0,4.71,0.056,-0.032,0.53,0.038,-0.046,291.59409,48.44561,14.285
983,10538176,K01301.01,Kepler-284 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.69905011,4.307e-05,-4.307e-05,184.9868,0.00291,-0.00291,0.663,0.268,-0.442,2.9899,0.0891,-0.0891,797.4,29.5,-29.5,2.62,0.22,-0.17,686.0,,,52.55,12.92,-9.27,30.4,1.0,q1_q17_dr25_tce,5291.0,84.0,-73.0,4.489,0.058,-0.065,0.882,0.072,-0.059,293.14648,47.729649,15.824
984,7376983,K01358.02,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,8.74292005,3.311e-05,-3.311e-05,358.59286,0.00266,-0.00266,0.025,0.416,-0.025,2.6277,0.0846,-0.0846,779.5,28.2,-28.2,1.92,0.18,-0.13,643.0,,,40.33,15.41,-10.13,30.7,2.0,q1_q17_dr25_tce,4769.0,172.0,-172.0,4.622,0.024,-0.06,0.714,0.068,-0.049,295.8255,42.94339,15.505
985,7376983,K01358.03,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,3.64830183,1.621e-05,-1.621e-05,355.39128,0.00307,-0.00307,0.063,0.396,-0.062,1.9985,0.0929,-0.0929,371.7,21.0,-21.0,1.33,0.12,-0.09,860.0,,,129.44,49.47,-32.5,19.9,3.0,q1_q17_dr25_tce,4769.0,172.0,-172.0,4.622,0.024,-0.06,0.714,0.068,-0.049,295.8255,42.94339,15.505
986,7376983,K01358.04,,CANDIDATE,CANDIDATE,0.933,0,0,0,0,2.345863002,9.55e-06,-9.55e-06,354.11185,0.00264,-0.00264,0.035,0.438,-0.035,1.6795,0.0886,-0.0886,316.7,18.4,-18.4,1.23,0.11,-0.09,997.0,,,233.38,89.19,-58.6,19.6,4.0,q1_q17_dr25_tce,4769.0,172.0,-172.0,4.622,0.024,-0.06,0.714,0.068,-0.049,295.8255,42.94339,15.505
987,6946199,K01359.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,37.1011418,0.0001187,-0.0001187,370.4803,0.00202,-0.00202,0.41,0.473,-0.225,5.5556,0.0788,-0.0788,1357.5,27.4,-27.4,3.19,0.88,-0.35,532.0,,,18.95,15.73,-6.0,55.2,2.0,q1_q17_dr25_tce,5986.0,179.0,-215.0,4.527,0.06,-0.192,0.85,0.234,-0.094,291.02069,42.46244,15.229
988,6946199,K01359.02,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,104.8205868,0.0002329,-0.0002329,374.83154,0.0015,-0.0015,0.918,0.006,-0.01,4.4794,0.0878,-0.0878,3920.1,75.6,-75.6,6.45,1.78,-0.71,376.0,,,4.74,3.94,-1.5,76.6,1.0,q1_q17_dr25_tce,5986.0,179.0,-215.0,4.527,0.06,-0.192,0.85,0.234,-0.094,291.02069,42.46244,15.229
989,11497958,K01422.03,Kepler-296 b,CONFIRMED,CANDIDATE,0.985,0,0,0,0,10.8644095,4.884e-05,-4.884e-05,131.12833,0.00347,-0.00347,0.763,0.015,-0.551,1.853,0.119,-0.119,748.7,51.4,-51.4,1.14,0.15,-0.17,363.0,,,4.09,1.53,-1.39,16.8,3.0,q1_q17_dr25_tce,3526.0,71.0,-78.0,4.866,0.066,-0.044,0.383,0.048,-0.058,286.54001,49.437328,15.921
990,11177707,K01423.01,Kepler-841 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,124.4197175,0.0003491,-0.0003491,150.59616,0.00193,-0.00193,0.017,0.39,-0.017,3.7197,0.082,-0.082,4107.0,118.0,-118.0,10.3,1.77,-5.3,416.0,,,7.07,3.19,-5.52,39.9,1.0,q1_q17_dr25_tce,5066.0,70.0,-90.0,3.974,0.569,-0.1,1.659,0.285,-0.854,284.25131,48.809608,15.74
991,11611600,K01424.01,Kepler-842 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.219568047,1.074e-06,-1.074e-06,133.460233,0.000741,-0.000741,0.067,0.397,-0.067,1.5681,0.026,-0.026,494.9,9.1,-9.1,1.51,0.17,-0.1,1252.0,,,578.96,211.93,-132.79,65.9,1.0,q1_q17_dr25_tce,4838.0,130.0,-145.0,4.625,0.027,-0.059,0.701,0.076,-0.047,292.32858,49.653542,15.127
992,11254382,K01425.01,Kepler-843 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.05388477,3.356e-06,-3.356e-06,133.73432,0.00126,-0.00126,0.282,0.19,-0.282,2.1635,0.0445,-0.0445,546.7,12.7,-12.7,2.74,0.42,-0.46,1523.0,,,1271.11,511.98,-438.49,50.0,1.0,q1_q17_dr25_tce,5632.0,76.0,-76.0,4.282,0.156,-0.104,1.176,0.18,-0.198,296.32199,48.971481,15.269
993,11122894,K01426.01,Kepler-297 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,38.86848956,7.843e-05,-7.843e-05,171.30369,0.00163,-0.00163,0.028,0.334,-0.028,6.0573,0.0525,-0.0525,1004.9,15.1,-15.1,2.81,0.31,-0.25,509.0,,,15.89,5.3,-3.76,73.4,3.0,q1_q17_dr25_tce,5618.0,112.0,-112.0,4.46,0.081,-0.09,0.897,0.099,-0.081,283.20917,48.777641,14.232
994,6677841,K01236.01,Kepler-279 c,CONFIRMED,FALSE POSITIVE,0.086,1,0,0,0,35.7353616,0.0001224,-0.0001224,151.1133,0.00277,-0.00277,0.878,0.051,-0.613,8.491,0.214,-0.214,778.8,14.1,-14.1,5.47,0.92,-1.22,774.0,,,84.66,39.48,-37.28,58.4,2.0,q1_q17_dr25_tce,6366.0,116.0,-116.0,4.045,0.196,-0.098,1.697,0.285,-0.38,287.3912,42.194832,13.659
995,6677841,K01236.02,Kepler-279 b,CONFIRMED,FALSE POSITIVE,0.242,1,0,0,0,12.30971679,4.786e-05,-4.786e-05,137.68401,0.00325,-0.00325,0.847,0.037,-0.598,6.74,0.149,-0.149,396.0,9.3,-9.3,3.82,0.64,-0.85,1104.0,,,350.46,163.41,-154.35,45.9,1.0,q1_q17_dr25_tce,6366.0,116.0,-116.0,4.045,0.196,-0.098,1.697,0.285,-0.38,287.3912,42.194832,13.659
996,6677841,K01236.03,Kepler-279 d,CONFIRMED,CANDIDATE,,0,0,0,0,54.4205407,0.0002856,-0.0002856,148.70471,0.0041,-0.0041,0.9414,0.0211,-0.3167,8.559,0.499,-0.499,598.0,15.6,-15.6,3.2,1.28,-0.31,574.0,,,25.6,29.32,-7.36,44.9,3.0,q1_q17_dr24_tce,6781.0,157.0,-230.0,4.422,0.051,-0.28,1.067,0.426,-0.102,287.3912,42.194832,13.659
997,9970525,K00154.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,30.00908916,,,139.70643,,,,,,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,298.74423,46.83009,13.174
998,6531491,K01237.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,14.32407216,4.289e-05,-4.289e-05,364.39537,0.0022,-0.0022,1.292,65.48,-0.212,4.6577,0.0965,-0.0965,2053.9,42.4,-42.4,38.86,12.37,-4.42,782.0,,,88.38,85.61,-29.03,58.0,1.0,q1_q17_dr25_tce,6022.0,190.0,-232.0,4.453,0.054,-0.216,1.039,0.331,-0.118,294.58929,41.944382,15.609
999,6383821,K01238.01,Kepler-797 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,27.07237655,8.99e-05,-8.99e-05,139.1127,0.00275,-0.00275,0.015,0.385,-0.015,6.9592,0.0871,-0.0871,514.2,13.6,-13.6,2.18,0.27,-0.09,605.0,,,31.58,10.05,-4.35,44.0,1.0,q1_q17_dr25_tce,5936.0,65.0,-94.0,4.501,0.016,-0.093,0.965,0.119,-0.04,297.20895,41.781712,14.556
1000,10538176,K01301.02,Kepler-284 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,37.5142128,0.0002007,-0.0002007,189.30015,0.00426,-0.00426,0.366,0.081,-0.366,5.303,0.127,-0.127,935.0,34.6,-34.6,2.68,0.22,-0.18,478.0,,,12.38,3.05,-2.18,28.9,2.0,q1_q17_dr25_tce,5291.0,84.0,-73.0,4.489,0.058,-0.065,0.882,0.072,-0.059,293.14648,47.729649,15.824
1001,10724369,K01302.01,Kepler-809 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,55.6391882,0.0002097,-0.0002097,187.55044,0.00276,-0.00276,0.811,0.062,-0.553,7.316,0.131,-0.131,853.0,20.1,-20.1,3.13,0.97,-0.32,478.0,,,12.33,11.39,-3.64,48.3,1.0,q1_q17_dr25_tce,5949.0,176.0,-193.0,4.493,0.05,-0.2,0.962,0.297,-0.099,289.08365,48.018131,14.755
1002,6541920,K00157.04,Kepler-11 f,CONFIRMED,CANDIDATE,0.998,0,0,0,0,46.6856205,0.000112,-0.000112,225.04604,0.00179,-0.00179,0.217,0.187,-0.217,6.3794,0.0615,-0.0615,588.8,10.0,-10.0,2.52,0.16,-0.16,513.0,,,16.41,3.74,-3.06,59.0,5.0,q1_q17_dr25_tce,5657.0,113.0,-101.0,4.364,0.055,-0.045,1.046,0.068,-0.068,297.11511,41.909142,13.709
1003,10867062,K01303.01,,CANDIDATE,CANDIDATE,0.998,0,0,0,0,34.2966363,0.0002287,-0.0002287,143.66728,0.00505,-0.00505,0.711,0.034,-0.513,19.718,0.267,-0.267,696.6,11.9,-11.9,3.29,0.52,-0.57,584.0,,,27.6,11.53,-9.73,66.7,1.0,q1_q17_dr25_tce,5490.0,82.0,-74.0,4.263,0.174,-0.116,1.167,0.182,-0.202,294.23007,48.204479,14.965
1004,10744335,K01304.01,Kepler-810 b,CONFIRMED,CANDIDATE,0.984,0,0,0,0,4.59726613,2.459e-05,-2.459e-05,136.47837,0.00419,-0.00419,0.033,0.443,-0.033,2.909,0.134,-0.134,313.0,21.5,-21.5,1.69,0.53,-0.17,1105.0,,,352.4,335.2,-107.22,17.0,1.0,q1_q17_dr25_tce,5999.0,189.0,-210.0,4.494,0.052,-0.208,0.959,0.3,-0.1,296.61487,48.082642,15.803
1005,4860678,K01602.01,,CANDIDATE,CANDIDATE,0.993,0,0,0,0,9.97716876,8.015e-05,-8.015e-05,137.2361,0.00549,-0.00549,0.002,0.448,-0.002,5.908,0.22,-0.22,252.9,12.7,-12.7,2.53,0.4,-0.65,1028.0,,,263.89,111.06,-125.08,21.8,1.0,q1_q17_dr25_tce,5557.0,83.0,-72.0,4.037,0.21,-0.09,1.616,0.254,-0.413,297.79691,39.921371,14.943
1006,7023960,K00187.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,30.882538697,3.838e-06,-3.838e-06,151.5295103,9.88e-05,-9.88e-05,0.197,0.026,-0.046,5.3737,0.0103,-0.0103,24012.0,23.3,-23.3,15.4,4.68,-1.57,593.0,,,29.12,26.0,-8.58,1266.2,1.0,q1_q17_dr25_tce,6014.0,163.0,-199.0,4.486,0.048,-0.204,0.993,0.302,-0.101,288.72949,42.55088,14.857
1007,10033279,K01604.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,72.4914068,0.0001681,-0.0001681,139.77857,0.00196,-0.00196,0.989,61.66,-0.024,3.612,0.111,-0.111,1063.5,32.1,-32.1,15.33,2.96,-5.49,700.0,,,56.76,33.07,-36.07,39.2,1.0,q1_q17_dr25_tce,5754.0,155.0,-173.0,3.639,0.28,-0.12,2.758,0.532,-0.988,299.2475,46.951908,13.05
1008,5009189,K01605.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.93913074,1.109e-05,-1.109e-05,135.05172,0.00192,-0.00192,1.167,69.42,-0.133,1.362,0.106,-0.106,382.9,22.5,-22.5,24.03,7.15,-4.4,1182.0,,,461.47,411.31,-191.41,22.0,1.0,q1_q17_dr25_tce,5956.0,176.0,-193.0,4.324,0.132,-0.181,1.17,0.348,-0.214,291.23883,40.163509,14.832
1009,8230616,K01713.02,Kepler-316 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.240486703,3.666e-06,-3.666e-06,137.82477,0.00137,-0.00137,0.461,0.459,-0.252,1.3988,0.0448,-0.0448,436.3,14.7,-14.7,1.22,0.07,-0.06,837.0,,,115.98,23.82,-19.09,33.8,1.0,q1_q17_dr25_tce,4198.0,83.0,-83.0,4.689,0.023,-0.028,0.574,0.032,-0.028,290.82602,44.184109,15.224
1010,9836959,K01715.01,,CANDIDATE,CANDIDATE,0.855,0,0,0,0,105.0145774,0.0004852,-0.0004852,228.94455,0.0037,-0.0037,0.954,0.046,-0.675,7.426,0.317,-0.317,296.0,9.8,-9.8,2.29,0.32,-0.28,406.0,,,6.44,2.52,-1.88,33.9,1.0,q1_q17_dr25_tce,5868.0,105.0,-117.0,4.363,0.115,-0.103,1.042,0.144,-0.129,294.27728,46.675282,12.9
1011,9838949,K01716.01,Kepler-935 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.88084456,1.457e-05,-1.457e-05,136.19585,0.00253,-0.00253,0.227,0.213,-0.227,2.5574,0.0747,-0.0747,343.0,12.4,-12.4,1.55,0.24,-0.18,879.0,,,141.0,71.39,-42.98,32.6,1.0,q1_q17_dr25_tce,4929.0,148.0,-148.0,4.481,0.105,-0.56,0.861,0.135,-0.098,295.02167,46.619221,14.925
1012,9895006,K01717.01,Kepler-936 b,CONFIRMED,CANDIDATE,0.969,0,0,0,0,10.56137217,4.34e-05,-4.34e-05,133.76396,0.00339,-0.00339,0.963,0.01,-0.675,3.2645,0.0936,-0.0936,238.4,12.5,-12.5,2.43,0.66,-0.45,867.0,,,133.56,109.43,-54.29,21.7,1.0,q1_q17_dr25_tce,5610.0,166.0,-166.0,4.316,0.165,-0.182,1.171,0.319,-0.213,293.57776,46.73634,14.581
1013,9896558,K01718.01,Kepler-937 b,CONFIRMED,CANDIDATE,0.964,0,0,0,0,67.6690554,0.0004003,-0.0004003,198.19427,0.00492,-0.00492,0.354,0.108,-0.354,9.556,0.155,-0.155,961.1,27.4,-27.4,3.39,1.01,-0.54,495.0,,,14.24,12.83,-5.5,37.2,1.0,q1_q17_dr25_tce,6127.0,192.0,-213.0,4.356,0.128,-0.192,1.08,0.32,-0.172,294.16882,46.714611,15.224
1014,9589323,K01488.01,Kepler-861 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.949627144,5.3e-06,-5.3e-06,134.61096,0.00113,-0.00113,0.049,0.379,-0.049,1.5485,0.0387,-0.0387,807.2,21.7,-21.7,2.32,0.29,-0.22,966.0,,,206.05,90.56,-56.01,45.1,1.0,q1_q17_dr25_tce,5155.0,170.0,-154.0,4.523,0.056,-0.084,0.836,0.104,-0.078,292.35394,46.22628,15.623
1015,9823487,K01489.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,16.00460392,5.995e-05,-5.995e-05,140.47981,0.00301,-0.00301,0.49,0.04,-0.424,3.9475,0.0887,-0.0887,831.9,28.2,-28.2,2.24,0.32,-0.16,583.0,,,27.41,12.98,-6.54,34.3,1.0,q1_q17_dr25_tce,5180.0,155.0,-155.0,4.597,0.026,-0.097,0.769,0.111,-0.056,288.23666,46.605919,15.554
1016,9602514,K01490.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,3.55650737,1.397e-05,-1.397e-05,133.51831,0.00319,-0.00319,0.01,0.302,-0.01,8.545,0.112,-0.112,293.6,4.6,-4.6,3.05,1.81,-1.81,1405.0,,,918.25,1705.28,-782.24,77.1,1.0,q1_q17_dr25_tce,4951.0,148.0,-133.0,3.876,0.682,-0.367,1.843,1.094,-1.094,297.12186,46.221909,14.118
1017,9726659,K01491.01,Kepler-862 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.148661555,8.304e-06,-8.304e-06,356.93612,0.0017,-0.0017,0.652,0.006,-0.51,2.1978,0.0586,-0.0586,550.5,18.3,-18.3,2.15,0.4,-0.29,1097.0,,,342.76,206.87,-121.03,35.3,1.0,q1_q17_dr25_tce,5258.0,184.0,-184.0,4.458,0.112,-0.154,0.873,0.159,-0.119,297.77927,46.492741,15.297
1018,12108312,K01492.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.70544824,5.67e-07,-5.67e-07,133.807063,0.000657,-0.000657,1.2,0.278,-0.144,2.9423,0.0428,-0.0428,462.4,4.9,-4.9,20.03,4.83,-1.94,1868.0,,,2899.07,2069.34,-806.36,118.2,1.0,q1_q17_dr25_tce,5717.0,155.0,-172.0,4.564,0.042,-0.168,0.826,0.199,-0.08,289.95078,50.657249,14.351
1019,5371776,K01557.01,Kepler-304 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.295701024,1.921e-06,-1.921e-06,133.966333,0.00046,-0.00046,0.267,0.215,-0.267,1.8268,0.0256,-0.0256,1745.7,17.3,-17.3,2.81,0.2,-0.1,875.0,,,138.38,33.33,-19.77,114.7,1.0,q1_q17_dr25_tce,4723.0,94.0,-94.0,4.628,0.012,-0.045,0.691,0.049,-0.025,294.44177,40.55759,14.84
1020,5371776,K01557.02,Kepler-304 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.65349016,1.43e-05,-1.43e-05,134.85555,0.00115,-0.00115,0.149,0.305,-0.149,2.9029,0.0438,-0.0438,1308.6,22.4,-22.4,2.41,0.17,-0.09,611.0,,,32.98,7.94,-4.71,63.1,2.0,q1_q17_dr25_tce,4723.0,94.0,-94.0,4.628,0.012,-0.045,0.691,0.049,-0.025,294.44177,40.55759,14.84
1021,5371776,K01557.03,Kepler-304 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.315954488,6.638e-06,-6.638e-06,132.43002,0.00102,-0.00102,0.718,0.052,-0.496,1.1165,0.0379,-0.0379,965.9,31.7,-31.7,2.33,0.17,-0.08,746.0,,,73.19,17.63,-10.45,37.7,3.0,q1_q17_dr25_tce,4723.0,94.0,-94.0,4.628,0.012,-0.045,0.691,0.049,-0.025,294.44177,40.55759,14.84
1022,9573539,K00180.01,Kepler-484 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.04556377,1.571e-05,-1.571e-05,129.09371,0.00131,-0.00131,0.075,0.359,-0.075,3.2027,0.0445,-0.0445,671.4,11.7,-11.7,2.19,0.28,-0.1,766.0,,,81.61,29.84,-13.62,66.5,1.0,q1_q17_dr25_tce,5632.0,101.0,-124.0,4.554,0.019,-0.11,0.853,0.109,-0.039,284.39429,46.249081,13.024
1023,5371776,K01557.04,Kepler-304 e,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.499144441,3.838e-06,-3.838e-06,133.07022,0.0021,-0.0021,0.331,0.127,-0.331,1.4259,0.0719,-0.0719,258.9,14.0,-14.0,1.09,0.08,-0.04,1137.0,,,395.06,95.17,-56.43,22.2,4.0,q1_q17_dr25_tce,4723.0,94.0,-94.0,4.628,0.012,-0.045,0.691,0.049,-0.025,294.44177,40.55759,14.84
1024,9886661,K01606.01,Kepler-905 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.082748362,8.712e-06,-8.712e-06,133.21176,0.00157,-0.00157,0.063,0.391,-0.063,1.7732,0.046,-0.046,276.7,8.0,-8.0,1.4,0.17,-0.05,928.0,,,175.06,61.66,-26.43,40.9,1.0,q1_q17_dr25_tce,5430.0,97.0,-108.0,4.555,0.018,-0.108,0.858,0.105,-0.035,290.05112,46.713371,13.984
1025,5477805,K01607.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,5.00673576,1.527e-05,-1.527e-05,134.54239,0.00255,-0.00255,0.599,0.31,-0.378,1.9398,0.0808,-0.0808,191.2,8.8,-8.8,2.0,0.57,-0.63,1324.0,,,726.94,630.28,-429.08,26.6,1.0,q1_q17_dr25_tce,6116.0,191.0,-212.0,4.158,0.264,-0.176,1.383,0.394,-0.433,298.96255,40.630661,13.518
1026,10055126,K01608.01,Kepler-311 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.17617167,3.418e-05,-3.418e-05,138.71393,0.00304,-0.00304,0.107,0.324,-0.107,4.2642,0.0897,-0.0897,206.9,6.5,-6.5,1.66,0.26,-0.24,960.0,,,200.99,89.44,-64.92,34.3,1.0,q1_q17_dr25_tce,5903.0,106.0,-117.0,4.3,0.15,-0.1,1.156,0.185,-0.166,282.06128,47.085491,13.797
1027,10055126,K01608.02,Kepler-311 c,CONFIRMED,CANDIDATE,0.998,0,0,0,0,19.7383992,0.0001172,-0.0001172,133.28544,0.00499,-0.00499,0.732,0.011,-0.535,4.894,0.136,-0.136,168.1,8.9,-8.9,1.61,0.26,-0.23,744.0,,,72.32,32.18,-23.36,20.3,2.0,q1_q17_dr25_tce,5903.0,106.0,-117.0,4.3,0.15,-0.1,1.156,0.185,-0.166,282.06128,47.085491,13.797
1028,5009743,K01609.01,Kepler-906 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,41.6980186,0.0001434,-0.0001434,169.57548,0.0028,-0.0028,0.002,0.407,-0.002,5.7047,0.0839,-0.0839,440.8,11.6,-11.6,2.03,0.31,-0.14,537.0,,,19.61,8.2,-4.05,43.4,1.0,q1_q17_dr25_tce,5997.0,107.0,-131.0,4.466,0.048,-0.112,0.971,0.145,-0.067,291.40555,40.125488,13.956
1029,10015937,K01720.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,59.6585348,0.0005578,-0.0005578,168.08764,0.00603,-0.00603,0.956,0.003,-0.675,5.514,0.353,-0.353,1043.8,55.8,-55.8,3.59,0.3,-0.17,393.0,,,5.66,1.41,-0.81,21.2,1.0,q1_q17_dr25_tce,5243.0,84.0,-73.0,4.547,0.028,-0.077,0.831,0.069,-0.04,293.64417,46.989761,15.742
